Name;Owner Type;Created at (Year);Created at (Month);Created at (Day);Last Updated at (Year);Last Updated at (Month);Last Updated at (Day);Size;Stars;Watchers;Language;Has Wiki;Forks;Open Issues;Num. Cmts. Dom;Num. Cmts. Seg;Num. Cmts. Ter;Num. Cmts. Qua;Num. Cmts. Qui;Num. Cmts. Sex;Num. Cmts. Sab;Total Commits
zombie;User;2010;12;5;2015;4;28;8541;3043;3043;JavaScript;False;368;40;149;227;252;307;216;197;99;1447
jsdoc;Organization;2010;3;13;2015;4;28;22164;3042;3042;JavaScript;True;470;102;259;192;216;185;186;195;199;1432
vimium;User;2009;9;20;2015;4;29;9485;3038;3038;CoffeeScript;True;454;353;482;284;258;239;183;218;379;2043
unveil;User;2012;4;11;2015;4;28;6960;3037;3037;JavaScript;True;456;53;8;10;2;3;6;1;4;34
active_merchant;Organization;2008;5;20;2015;4;28;35004;3033;3033;Ruby;True;1660;44;80;480;484;546;475;479;95;2639
shumway;Organization;2011;12;18;2015;4;28;268542;3032;3032;TypeScript;True;274;408;365;1176;1222;1320;1229;1256;438;7006
mruby;Organization;2012;4;19;2015;4;28;21889;3026;3026;C;True;460;139;541;593;646;633;680;740;573;4406
httparty;User;2008;7;28;2015;4;27;2689;3025;3025;Ruby;True;447;28;102;92;102;87;95;94;167;739
tiled;User;2011;2;27;2015;4;28;19264;3025;3025;C++;True;656;262;364;210;190;221;241;197;251;1674
pattern;Organization;2011;5;3;2015;4;28;46130;3024;3024;Python;True;436;34;44;119;162;175;162;147;77;886
scribe;Organization;2013;11;11;2015;4;26;9187;3023;3023;JavaScript;True;186;78;7;196;281;283;260;284;11;1322
Sick-Beard;User;2010;3;16;2015;4;28;40118;3019;3019;Python;True;1985;155;479;593;565;483;391;345;453;3309
metrics;Organization;2010;2;26;2015;4;28;22554;3012;3012;Java;False;788;103;139;365;293;251;296;202;100;1646
nupic;Organization;2013;4;5;2015;4;28;303494;3006;3006;Python;True;785;367;104;475;609;607;608;458;173;3034
duo;Organization;2014;4;9;2015;4;28;5707;3006;3006;JavaScript;True;95;100;49;73;50;60;80;71;70;453
vim-colors-solarized;User;2011;2;18;2015;4;28;813;3003;3003;VimL;False;913;91;5;4;11;12;26;12;8;78
SVPullToRefresh;User;2012;4;23;2015;4;28;1063;3003;3003;Objective-C;True;784;117;14;23;21;20;20;11;12;121
Craft;User;2013;4;9;2015;4;28;19943;3000;3000;C;True;377;40;87;81;110;126;93;89;112;698
960-Grid-System;User;2009;12;19;2015;4;28;3842;2999;2999;CSS;True;499;6;2;10;10;11;17;15;8;73
angularjs-style-guide;User;2013;10;6;2015;4;28;1443;2998;2998;None;True;364;1;45;21;40;31;31;40;29;237
pow;Organization;2011;3;9;2015;4;25;4787;2998;2998;CoffeeScript;True;209;82;74;124;61;78;64;58;39;498
dotfiles;User;2010;4;15;2015;4;27;12183;2997;2997;Shell;False;1931;5;33;78;57;53;86;63;29;399
XVim;Organization;2012;2;13;2015;4;28;18018;2995;2995;Objective-C;True;412;189;181;115;141;126;112;91;197;963
AndroidSlidingUpPanel;Organization;2013;5;31;2015;4;29;3956;2995;2995;Java;True;1008;31;25;17;27;37;32;23;13;174
git-stats;User;2015;2;9;2015;4;28;545;2991;2991;JavaScript;True;55;15;34;44;26;13;4;10;0;131
crouton;User;2012;12;18;2015;4;29;17693;2989;2989;Shell;True;353;180;134;236;285;190;181;126;125;1277
protobuf;Organization;2014;8;26;2015;4;28;40442;2988;2988;C++;True;722;99;12;113;178;172;137;128;45;785
vim;Organization;2015;3;24;2015;4;28;49934;2988;2988;C;False;82;120;815;469;1117;1851;934;845;714;6745
matter-js;User;2014;2;19;2015;4;28;2509;2983;2983;JavaScript;True;175;30;19;34;39;37;44;38;32;243
QuickDialog;User;2011;8;12;2015;4;27;22268;2981;2981;Objective-C;True;657;126;53;113;91;94;78;118;55;602
autojump;User;2009;1;14;2015;4;28;2089;2981;2981;Python;True;193;46;85;87;153;99;74;67;77;642
textql;User;2014;2;3;2015;4;28;720;2978;2978;Go;True;96;12;8;1;9;9;12;1;1;41
prototype;User;2008;3;27;2015;4;27;13654;2974;2974;JavaScript;False;496;158;150;207;162;153;178;177;123;1150
google-api-nodejs-client;Organization;2013;3;6;2015;4;28;4024;2974;2974;JavaScript;False;371;50;42;93;98;103;41;62;19;458
toastr;Organization;2012;5;1;2015;4;28;3451;2965;2965;JavaScript;True;513;21;24;39;40;34;42;35;34;248
assetic;User;2011;1;10;2015;4;28;5676;2965;2965;PHP;False;495;257;66;181;133;100;172;121;101;874
ActionBar-PullToRefresh;User;2013;6;4;2015;4;28;3628;2964;2964;Java;True;1052;68;65;36;52;31;53;54;78;369
Dropbox-Uploader;User;2011;9;7;2015;4;29;1088;2964;2964;Shell;True;475;23;9;35;43;38;28;44;6;203
fluentd;Organization;2011;6;19;2015;4;29;19187;2964;2964;Ruby;True;328;37;86;223;178;162;155;153;76;1033
glances;User;2011;12;4;2015;4;29;15259;2964;2964;Python;True;236;27;225;142;195;175;166;138;224;1265
openage;Organization;2013;11;3;2015;4;28;8834;2961;2961;C++;True;265;81;249;173;188;229;207;218;207;1471
sweet.js;Organization;2012;8;1;2015;4;28;19618;2960;2960;JavaScript;True;157;98;105;235;190;173;219;169;140;1231
RE-for-beginners;User;2013;3;14;2015;4;27;16100;2959;2959;TeX;True;304;2;130;147;186;186;172;131;117;1069
scribe;Organization;2009;4;2;2015;4;27;2265;2958;2958;C++;True;602;50;3;20;15;22;18;26;4;108
spine;Organization;2011;3;29;2015;4;28;4626;2955;2955;JavaScript;True;387;33;66;127;145;111;116;94;54;713
yui3;Organization;2008;12;5;2015;4;28;283094;2951;2951;JavaScript;True;1001;397;450;3334;3915;4285;3634;3402;398;19418
jPlayer;Organization;2010;2;17;2015;4;28;6407;2950;2950;JavaScript;True;917;67;40;76;51;63;64;49;13;356
rvm;Organization;2009;8;24;2015;4;28;41105;2948;2948;Shell;False;728;74;864;1222;1399;1420;1320;1338;983;8546
Framer;User;2012;12;20;2015;4;28;163489;2947;2947;CoffeeScript;True;246;119;131;117;135;105;156;89;65;798
verlet-js;User;2013;4;10;2015;4;25;408;2947;2947;JavaScript;True;382;12;11;8;2;19;6;2;10;58
howdoi;User;2012;11;22;2015;4;28;874;2944;2944;Python;True;240;6;11;14;34;41;32;23;26;181
cheddar-ios;Organization;2012;7;26;2015;4;28;228;2942;2942;Objective-C;False;672;19;21;22;13;5;9;25;31;126
passenger;Organization;2008;3;27;2015;4;28;50380;2941;2941;C++;True;379;133;636;916;975;922;977;910;720;6056
seafile;Organization;2012;7;12;2015;4;29;24320;2940;2940;C;True;504;461;43;185;200;213;189;220;185;1235
git-style-guide;User;2015;3;29;2015;4;28;511;2939;2939;None;False;162;3;14;4;8;1;5;3;9;44
jquery-timeago;User;2008;7;18;2015;4;28;1675;2938;2938;JavaScript;True;517;39;24;39;35;49;40;35;27;249
NativeScript;Organization;2015;3;1;2015;4;28;7019;2937;2937;TypeScript;True;153;52;2;116;126;89;128;102;18;581
pyston;Organization;2014;4;1;2015;4;28;27403;2934;2934;Python;True;213;53;83;236;292;282;288;210;131;1522
EGOTableViewPullRefresh;Organization;2009;10;16;2015;4;28;1133;2933;2933;Objective-C;True;936;46;0;3;3;2;1;4;1;14
wraith;Organization;2013;1;23;2015;4;28;116942;2931;2931;Ruby;True;163;6;68;70;54;59;47;64;18;380
roboguice;Organization;2012;8;12;2015;4;28;53314;2930;2930;Java;True;759;110;130;173;111;195;106;115;137;967
form;User;2009;1;26;2015;4;28;1038;2930;2930;JavaScript;True;835;190;21;31;26;33;21;39;21;192
disruptor;Organization;2012;9;21;2015;4;28;10177;2930;2930;Java;True;788;3;85;151;116;113;84;121;86;756
grunticon;Organization;2012;8;24;2015;4;28;7889;2930;2930;JavaScript;True;168;19;12;123;99;157;97;130;6;624
analytics.js;Organization;2012;6;18;2015;4;28;16134;2929;2929;JavaScript;True;323;56;42;212;342;270;290;230;38;1424
eventmachine;Organization;2008;8;17;2015;4;28;5974;2926;2926;Ruby;True;471;199;117;120;141;92;119;130;103;822
osx-gcc-installer;User;2011;7;29;2015;4;26;494;2923;2923;Python;False;160;6;3;1;1;6;6;21;5;43
errbit;Organization;2010;8;4;2015;4;28;28897;2923;2923;Ruby;True;717;58;138;233;290;315;263;250;156;1645
serf;Organization;2013;10;1;2015;4;29;5396;2916;2916;Go;True;212;17;51;152;244;261;261;118;76;1163
awesome-shell;User;2014;7;7;2015;4;28;493;2916;2916;None;True;186;1;10;9;25;7;14;13;6;84
JASidePanels;User;2012;3;16;2015;4;26;1122;2911;2911;Objective-C;False;617;117;12;14;10;12;18;20;11;97
chartkick;User;2013;5;7;2015;4;28;1326;2910;2910;JavaScript;True;268;75;18;20;20;18;24;21;20;141
iOS-boilerplate;User;2011;8;22;2015;4;27;2587;2905;2905;Objective-C;True;522;17;1;6;4;0;6;7;0;24
iOS-boilerplate;User;2011;8;22;2015;4;27;2587;2905;2905;Objective-C;True;522;17;1;6;4;0;6;7;0;24
pundit;Organization;2012;11;4;2015;4;28;1479;2905;2905;Ruby;False;217;5;14;35;28;17;16;38;7;155
peerjs;Organization;2012;12;23;2015;4;28;3426;2904;2904;JavaScript;True;386;78;100;43;83;88;123;65;75;577
vega;Organization;2013;2;3;2015;4;28;5648;2901;2901;JavaScript;True;297;69;23;55;52;62;59;27;27;305
bottle;Organization;2009;6;30;2015;4;28;9459;2899;2899;Python;True;587;198;124;187;211;144;271;245;94;1276
html5-device-mockups;User;2013;4;8;2015;4;28;95150;2898;2898;HTML;True;255;2;5;4;6;0;3;2;0;20
chaplin;Organization;2012;2;11;2015;4;28;8238;2898;2898;CoffeeScript;True;255;61;174;176;189;157;164;148;185;1193
toml;Organization;2013;2;24;2015;4;29;1820;2894;2894;None;True;229;11;54;36;29;19;28;21;30;217
android-training-course-in-chinese;User;2014;6;13;2015;4;28;87189;2887;2887;JavaScript;True;914;5;116;173;165;184;130;85;76;929
textures;User;2015;1;28;2015;4;29;3622;2887;2887;CoffeeScript;True;107;5;2;3;1;9;9;7;0;31
jQTouch;Organization;2010;6;28;2015;4;25;54451;2886;2886;CSS;True;652;59;68;64;95;113;46;75;60;521
co;User;2013;6;6;2015;4;28;1830;2886;2886;JavaScript;True;214;6;17;52;22;15;47;38;25;216
faker;User;2012;11;12;2015;4;28;3428;2884;2884;Python;True;302;36;31;82;64;76;39;61;45;398
tengine;Organization;2012;3;21;2015;4;28;25592;2883;2883;C;True;837;62;16;75;89;92;86;93;17;468
amazeui;Organization;2014;8;4;2015;4;28;21931;2881;2881;JavaScript;True;962;29;25;111;99;90;110;127;26;588
plupload;Organization;2010;1;11;2015;4;29;14664;2881;2881;JavaScript;True;738;283;91;136;137;174;126;135;86;885
heatmap.js;User;2011;4;22;2015;4;28;2594;2879;2879;JavaScript;True;598;93;19;18;43;40;25;24;16;185
two.js;User;2012;9;5;2015;4;28;19157;2877;2877;JavaScript;False;196;12;45;103;99;104;74;58;15;498
Nancy;Organization;2010;6;24;2015;4;28;40072;2876;2876;"""C#""";True;738;220;292;477;555;558;557;495;352;3286
harp;User;2012;12;3;2015;4;28;2176;2875;2875;JavaScript;False;159;150;28;72;99;75;72;79;49;474
Gumby;Organization;2013;3;4;2015;4;27;4075;2873;2873;CSS;True;502;42;34;115;92;88;78;111;18;536
elevator.js;User;2015;4;12;2015;4;28;4653;2873;2873;JavaScript;True;233;5;4;8;3;3;3;0;0;21
jieba;User;2012;9;29;2015;4;28;40479;2868;2868;Python;True;896;108;33;69;37;41;38;65;57;340
linguist;Organization;2011;5;9;2015;4;28;55812;2867;2867;Ruby;False;1218;64;261;586;526;476;388;483;263;2983
vim-gitgutter;User;2013;2;20;2015;4;28;1398;2864;2864;VimL;True;100;0;4;51;44;70;55;44;8;276
vim-rails;User;2008;10;9;2015;4;28;4911;2862;2862;VimL;False;249;25;141;184;184;228;184;206;130;1257
FormatterKit;User;2011;7;25;2015;4;28;1846;2860;2860;Objective-C;True;300;13;28;47;72;30;40;25;28;270
Goutte;Organization;2010;4;21;2015;4;28;3762;2858;2858;PHP;False;386;27;25;25;28;18;33;35;11;175
aura;Organization;2011;11;6;2015;4;26;9496;2858;2858;JavaScript;True;266;48;87;67;47;48;61;52;60;422
Android-ObservableScrollView;User;2014;11;8;2015;4;28;10249;2857;2857;Java;True;638;64;50;27;19;34;14;18;41;203
Squire;User;2011;10;29;2015;4;28;2816;2856;2856;JavaScript;True;137;8;4;36;32;57;58;30;5;222
WordPress-Plugin-Boilerplate;User;2011;7;11;2015;4;28;2264;2853;2853;PHP;True;709;26;35;50;50;77;72;56;36;376
kue;Organization;2011;6;27;2015;4;28;11161;2853;2853;JavaScript;True;411;45;39;171;96;120;129;146;52;753
bash-it;Organization;2010;10;2;2015;4;28;44087;2851;2851;Shell;True;702;89;87;129;90;89;85;92;97;669
platform_frameworks_base;Organization;2008;10;21;2015;4;29;2566332;2850;2850;Java;True;2616;29;468;3747;3860;4241;3713;3518;453;20000
sstoolkit;User;2010;8;19;2015;4;27;5089;2849;2849;Ruby;False;525;0;61;149;152;105;114;109;51;741
android-open-project-analysis;Organization;2014;6;23;2015;4;28;25430;2846;2846;None;True;1198;1;35;63;126;129;66;63;49;531
sharelatex;Organization;2014;2;8;2015;4;28;1567;2845;2845;HTML;True;340;43;10;18;26;25;14;39;12;144
githug;User;2012;3;14;2015;4;28;1900;2844;2844;Shell;True;398;3;42;23;39;32;44;44;28;252
flinux;User;2014;7;11;2015;4;28;3069;2844;2844;C;True;153;25;78;98;114;99;84;92;76;641
socket.io-client;Organization;2010;3;11;2015;4;28;7827;2843;2843;JavaScript;False;961;58;165;188;160;151;178;105;115;1062
brick;Organization;2013;6;3;2015;4;23;20810;2836;2836;JavaScript;True;213;30;13;96;104;111;134;120;12;590
OwlCarousel;User;2013;6;6;2015;4;28;4452;2834;2834;JavaScript;True;582;337;5;12;8;19;12;22;10;88
proxygen;Organization;2014;10;3;2015;4;28;1812;2833;2833;C++;True;482;7;3;62;38;42;38;45;0;228
lolcommits;User;2011;10;2;2015;4;28;5837;2832;2832;Ruby;True;199;27;139;122;87;78;123;74;64;687
raw;Organization;2013;4;17;2015;4;28;13828;2831;2831;JavaScript;True;491;22;26;30;28;28;28;32;27;199
puphpet;Organization;2013;4;28;2015;4;28;17420;2828;2828;PHP;True;526;82;196;254;269;285;306;268;153;1731
svg.js;User;2012;12;15;2015;4;28;7967;2825;2825;JavaScript;True;367;40;62;50;67;68;50;51;62;410
thumbor;Organization;2011;3;16;2015;4;28;25043;2824;2824;Python;True;253;46;59;167;177;254;207;202;56;1122
angular-loading-bar;User;2013;9;10;2015;4;28;1363;2823;2823;JavaScript;False;334;30;17;20;24;17;25;10;9;122
Carbon;User;2012;9;8;2015;4;28;3052;2823;2823;PHP;True;299;32;39;40;61;53;59;49;25;326
neat;Organization;2012;8;2;2015;4;28;3441;2820;2820;CSS;True;270;33;9;37;27;29;39;121;13;275
bundler;Organization;2010;1;26;2015;4;28;31729;2818;2818;Ruby;False;1229;85;524;673;793;780;667;694;584;4715
XMPPFramework;User;2011;3;31;2015;4;28;39224;2812;2812;Objective-C;True;1193;124;72;147;149;174;144;101;94;881
Carthage;Organization;2014;10;10;2015;4;29;9773;2811;2811;Swift;False;107;64;120;116;72;141;127;231;201;1008
TrinityCore;Organization;2010;12;28;2015;4;28;837034;2807;2807;PLSQL;True;2896;1130;3471;2974;2528;2599;2583;2722;3123;20000
ServiceStack;Organization;2011;2;7;2015;4;28;239899;2804;2804;"""C#""";True;1064;37;736;860;846;815;700;693;518;5168
scraperjs;User;2014;8;5;2015;4;28;408;2803;2803;JavaScript;True;122;6;14;14;21;5;10;34;9;107
csscss;User;2013;3;1;2015;4;27;802;2800;2800;Ruby;False;140;11;35;7;13;12;26;35;54;182
GreenSock-JS;Organization;2012;9;21;2015;4;28;3715;2797;2797;JavaScript;True;468;9;6;18;17;19;18;15;8;101
responsive-html-email-template;User;2013;12;20;2015;4;28;336;2797;2797;HTML;True;357;1;3;3;0;2;1;11;2;22
nightwatch;User;2012;3;17;2015;4;28;47739;2795;2795;JavaScript;True;211;57;64;98;100;64;73;103;49;551
selfstarter;Organization;2012;10;11;2015;4;28;10404;2795;2795;Ruby;True;1532;42;4;47;9;8;18;6;8;100
celluloid;Organization;2011;3;31;2015;4;28;7155;2791;2791;Ruby;True;211;48;184;218;236;192;157;136;195;1318
til;Organization;2015;1;16;2015;4;27;2556;2790;2790;None;False;144;12;2;19;13;11;6;8;0;59
PhantomCSS;Organization;2012;11;6;2015;4;28;28309;2790;2790;JavaScript;True;168;16;4;15;51;35;28;3;7;143
icono;User;2014;9;7;2015;4;28;851;2790;2790;CSS;True;181;11;10;8;8;8;7;2;8;51
android-swipelistview;Organization;2013;2;15;2015;4;28;6308;2789;2789;Java;True;1270;122;7;16;15;19;13;9;6;85
sh;User;2012;1;15;2015;4;28;2551;2789;2789;Python;False;213;32;108;75;78;76;65;93;86;581
AndroidSwipeLayout;User;2014;8;25;2015;4;29;1290;2785;2785;Java;True;741;59;8;14;25;22;15;14;20;118
syte;User;2012;5;27;2015;4;28;13264;2783;2783;JavaScript;True;595;30;69;29;64;41;42;23;36;304
js-beautify;Organization;2008;12;4;2015;4;28;7385;2778;2778;JavaScript;True;568;167;135;206;156;151;172;212;92;1124
django-old;Organization;2008;11;14;2015;4;23;60780;2777;2777;Python;False;501;0;1174;1320;1375;1079;1165;1328;1104;8545
prefixfree;User;2011;10;11;2015;4;26;904;2775;2775;JavaScript;True;574;90;14;23;21;17;14;23;11;123
redcarpet;User;2011;3;24;2015;4;28;2968;2774;2774;C;True;325;55;65;83;55;65;73;57;62;460
flatbuffers;Organization;2014;5;19;2015;4;28;3422;2773;2773;C++;True;327;33;3;43;33;42;31;32;12;196
PureLayout;User;2014;6;23;2015;4;28;1511;2773;2773;Objective-C;True;231;3;31;15;11;21;11;1;7;97
bootbox;User;2011;11;5;2015;4;28;3252;2771;2771;CoffeeScript;True;599;60;53;59;98;70;50;62;32;424
intern;Organization;2013;3;26;2015;4;28;4859;2770;2770;JavaScript;True;191;44;41;49;72;73;55;92;39;421
wkhtmltopdf;Organization;2009;8;7;2015;4;28;9928;2770;2770;C++;False;408;215;126;112;112;116;116;142;118;842
prawn;Organization;2008;4;4;2015;4;28;43427;2765;2765;Ruby;True;483;29;293;357;323;321;382;389;291;2356
bones;User;2010;12;22;2015;4;28;5984;2765;2765;CSS;True;1031;80;47;105;78;113;58;123;50;574
thor;Organization;2008;5;7;2015;4;28;6997;2765;2765;Ruby;True;320;140;134;166;215;160;116;141;168;1100
PromiseKit;User;2014;4;4;2015;4;29;3609;2764;2764;Objective-C;False;181;6;15;60;75;58;48;88;46;390
MSDynamicsDrawerViewController;User;2012;11;16;2015;4;28;19613;2763;2763;Objective-C;True;337;55;43;47;28;45;14;22;33;232
frontend;Organization;2012;5;18;2015;4;28;537372;2761;2761;HTML;True;260;196;132;3561;4273;4172;4083;3626;153;20000
sshrc;User;2014;9;4;2015;4;28;666;2760;2760;Shell;True;73;3;7;7;13;2;73;21;3;126
MacGap1;Organization;2012;1;9;2015;4;28;3131;2757;2757;Objective-C;True;180;54;20;14;5;14;11;11;12;87
titan;Organization;2012;2;25;2015;4;28;107473;2755;2755;Java;True;496;109;286;527;608;582;631;533;252;3419
twitteroauth;User;2009;2;14;2015;4;27;2034;2754;2754;PHP;True;1398;6;13;20;52;46;37;40;37;245
october;Organization;2013;11;26;2015;4;28;19763;2753;2753;PHP;True;578;98;145;201;168;223;231;228;380;1576
code-problems;User;2013;5;22;2015;4;27;1675;2750;2750;JavaScript;True;85;3;37;30;35;23;39;57;36;257
FXBlurView;User;2013;8;25;2015;4;28;3090;2749;2749;Objective-C;True;331;65;5;12;7;5;7;7;3;46
dotjs;User;2011;2;7;2015;4;28;1387;2748;2748;Ruby;False;294;19;19;14;12;18;17;8;5;93
angular;Organization;2014;9;18;2015;4;29;20906;2747;2747;JavaScript;True;695;240;50;188;212;166;235;236;32;1119
gin;Organization;2014;6;16;2015;4;28;2433;2746;2746;Go;False;254;50;31;40;56;41;39;40;22;269
plato;Organization;2013;1;2;2015;4;27;9335;2741;2741;JavaScript;True;141;44;41;11;26;62;30;13;12;195
psd.rb;Organization;2013;5;8;2015;4;22;9928;2740;2740;Ruby;True;184;10;53;112;80;86;83;114;32;560
codebox;Organization;2013;8;20;2015;4;29;19766;2740;2740;JavaScript;False;283;135;306;288;270;279;271;248;260;1922
hummingbird;User;2010;4;11;2015;4;26;1362;2738;2738;JavaScript;True;304;9;46;27;34;43;42;42;31;265
docco;User;2010;3;1;2015;4;28;2303;2738;2738;CSS;False;460;36;24;89;62;69;40;50;31;365
awesome-javascript;User;2014;7;1;2015;4;28;1330;2736;2736;None;True;298;30;28;18;25;24;24;22;11;152
django-tastypie;Organization;2010;3;29;2015;4;29;9962;2736;2736;Python;False;945;560;64;140;156;164;146;103;92;865
MonoGame;Organization;2011;4;7;2015;4;28;317818;2734;2734;"""C#""";True;1526;576;775;913;1118;945;1002;935;722;6410
fastsocket;Organization;2014;6;24;2015;4;28;127410;2734;2734;C;True;430;9;9;7;14;31;21;28;4;114
OpenRefine;Organization;2012;10;15;2015;4;28;261685;2733;2733;Java;True;444;326;188;301;343;283;310;350;185;1960
localtunnel;User;2010;1;23;2015;4;28;571;2729;2729;Go;True;207;8;21;20;19;20;44;12;24;160
SimianArmy;Organization;2012;7;6;2015;4;28;16640;2728;2728;Java;True;352;36;23;82;47;59;35;112;55;413
jquery-focuspoint;User;2014;8;16;2015;4;28;3136;2727;2727;JavaScript;True;179;15;4;4;25;7;8;5;9;62
graphene;User;2012;2;20;2015;4;26;1007;2724;2724;CSS;True;219;28;3;16;19;6;3;13;7;67
share-button;Organization;2013;6;5;2015;4;28;1290;2724;2724;JavaScript;True;334;25;4;19;14;27;26;16;2;108
pgweb;User;2014;10;9;2015;4;28;15217;2722;2722;Go;True;113;8;25;62;46;49;55;61;41;339
awesome-remote-job;User;2015;1;2;2015;4;28;2016;2722;2722;None;True;198;5;23;22;21;8;21;29;32;156
chocolatey;Organization;2011;5;11;2015;4;28;26687;2721;2721;PowerShell;True;301;198;91;122;98;111;137;74;75;708
SwiftGuide;User;2014;6;14;2015;4;29;8464;2721;2721;Swift;True;702;0;29;83;52;33;47;34;21;299
gopherjs;Organization;2013;8;27;2015;4;28;8021;2720;2720;Go;True;109;14;186;246;224;205;257;215;116;1449
tracking.js;User;2012;6;18;2015;4;29;20477;2720;2720;JavaScript;True;356;18;36;35;37;52;45;58;34;297
idev-recipes;User;2010;12;3;2015;4;25;1536;2719;2719;Objective-C;True;912;20;1;5;2;21;4;6;1;40
aws-cli;Organization;2012;11;20;2015;4;28;17203;2717;2717;Python;False;364;131;31;401;343;389;373;263;35;1835
j2objc;Organization;2014;1;30;2015;4;28;21433;2717;2717;Java;True;288;54;23;226;300;465;420;353;20;1807
GitGutter;User;2012;12;8;2015;4;28;1088;2711;2711;Python;True;162;53;34;31;24;32;42;21;15;199
cdnjs;Organization;2011;2;25;2015;4;28;1017311;2705;2705;JavaScript;True;2166;101;937;1197;1345;1323;1396;1394;1037;8629
webscalesql-5.6;Organization;2013;10;26;2015;4;28;1341909;2704;2704;C++;True;316;2;379;3346;4068;4225;3913;3575;494;20000
grid;Organization;2013;11;12;2015;4;24;1210;2703;2703;JavaScript;True;151;18;2;57;36;35;50;48;2;230
lazy.js;User;2013;5;10;2015;4;28;5823;2702;2702;JavaScript;True;149;67;28;100;150;177;181;157;39;832
bokeh;Organization;2012;3;26;2015;4;28;153001;2699;2699;CoffeeScript;True;430;409;630;1285;1296;1135;1156;1101;448;7051
sammy;User;2009;3;20;2015;4;27;8457;2698;2698;JavaScript;True;334;54;111;127;81;99;80;100;99;697
glide;Organization;2013;7;8;2015;4;28;26276;2697;2697;Java;True;473;69;175;120;143;152;185;155;96;1026
brick;User;2013;12;6;2015;4;27;115305;2696;2696;CSS;True;95;34;30;21;26;36;32;26;13;184
Sugar;User;2011;7;12;2015;4;28;37567;2694;2694;JavaScript;False;251;80;268;257;299;292;343;229;188;1876
iOS7-Sampler;User;2013;9;23;2015;4;28;1861;2693;2693;Objective-C;True;505;1;5;10;10;11;6;2;2;46
hubot-scripts;Organization;2011;9;8;2015;4;28;10959;2693;2693;CoffeeScript;True;1722;99;141;288;318;339;313;355;187;1941
habitrpg;Organization;2012;6;6;2015;4;27;195418;2691;2691;HTML;True;1033;704;1008;1104;1206;1108;1083;1051;899;7459
mackup;User;2013;4;6;2015;4;28;5126;2690;2690;Python;False;281;120;184;125;91;91;82;104;154;831
AndroidViewAnimations;User;2014;6;23;2015;4;28;785;2686;2686;Java;True;690;20;4;9;23;9;7;20;6;78
StickyListHeaders;User;2012;3;11;2015;4;28;3988;2685;2685;Java;True;941;75;63;47;47;55;40;32;28;312
haml;Organization;2008;2;11;2015;4;27;19786;2684;2684;Ruby;False;442;62;677;616;681;513;509;491;505;3992
godropbox;Organization;2014;6;22;2015;4;28;1641;2684;2684;Go;False;224;0;2;36;44;80;61;28;17;268
sjcl;User;2010;5;26;2015;4;28;21344;2684;2684;JavaScript;True;342;54;28;24;59;44;23;19;30;227
bootstrap-tour;User;2012;7;3;2015;4;28;4520;2683;2683;CoffeeScript;False;472;60;62;71;48;36;68;45;91;421
origami;Organization;2013;12;16;2015;4;28;220484;2682;2682;Objective-C;True;337;13;4;13;11;4;9;6;4;51
ResponsiveSlides.js;User;2011;12;3;2015;4;26;997;2682;2682;JavaScript;True;1275;149;26;59;20;33;20;33;43;234
rails_best_practices;Organization;2009;11;3;2015;4;27;3733;2682;2682;Ruby;True;181;26;194;151;144;112;152;149;123;1025
lunr.js;User;2011;6;23;2015;4;28;3361;2681;2681;JavaScript;True;177;40;26;37;37;29;52;38;19;238
lmctfy;Organization;2013;9;16;2015;4;27;5637;2681;2681;C++;True;201;8;3;7;5;16;10;15;3;59
KSImageNamed-Xcode;User;2013;1;25;2015;4;28;561;2679;2679;Objective-C;True;410;10;5;2;9;12;10;8;6;52
zeus;User;2012;7;26;2015;4;28;2405;2676;2676;Go;True;167;90;35;63;76;92;143;119;70;598
awesome-swift;User;2014;7;10;2015;4;28;1752;2674;2674;None;False;233;9;21;24;37;28;16;31;21;178
mixitup;User;2013;4;30;2015;4;28;892;2674;2674;JavaScript;True;394;13;4;5;12;8;8;5;9;51
vim-surround;User;2008;9;11;2015;4;28;514;2674;2674;VimL;False;155;48;12;19;21;7;7;19;7;92
Silex;Organization;2010;9;16;2015;4;28;8998;2673;2673;PHP;True;565;69;178;171;172;148;162;200;134;1165
rest-client;Organization;2009;12;7;2015;4;28;3584;2670;2670;Ruby;True;521;105;58;112;97;122;76;101;81;647
iTerm2;User;2011;4;7;2015;4;28;54588;2669;2669;Objective-C;True;377;27;778;669;525;495;544;418;528;3957
baseimage-docker;Organization;2013;11;12;2015;4;28;2825;2669;2669;Python;True;320;33;13;36;72;25;19;26;14;205
q;User;2012;1;30;2015;4;27;1600;2668;2668;Python;True;144;25;28;28;37;29;23;19;56;220
computer-science-in-javascript;User;2009;4;12;2015;4;28;236;2662;2662;JavaScript;True;402;15;17;7;3;1;0;6;17;51
ruby-warrior;User;2008;7;4;2015;4;28;2835;2662;2662;Ruby;True;577;45;19;11;11;39;19;59;57;215
svgo;Organization;2012;8;22;2015;4;28;2849;2662;2662;JavaScript;True;191;45;91;92;66;40;62;79;66;496
capnproto;Organization;2013;3;29;2015;4;28;16442;2659;2659;C++;True;194;22;101;204;187;164;200;206;99;1161
postgrest;User;2014;6;13;2015;4;28;3207;2657;2657;Haskell;True;59;34;67;63;48;46;44;40;46;354
